Sample_Index,Time_s,Clean_ADC
802,200.5,58.2616360001413
803,200.75,58.1525209736643
804,201,56.5161801939564
805,201.25,53.4439840260057
806,201.5,49.0757387238949
807,201.75,43.5926040446779
808,202,37.2077507362853
809,202.25,30.1556169049596
810,202.5,22.6806726251767
811,202.75,15.0265065043039
812,203,7.4258719862185
813,203.25,0.0921405233850796
814,203.5,-6.78755655550254
815,203.75,-13.0573464433639
816,204,-18.5957496642538
817,204.25,-23.3169855181436
818,204.5,-27.1705972105224
819,204.75,-30.1396312866743
820,205,-32.2376693168883
821,205.25,-33.5050393248784
822,205.5,-34.0045268950859
823,205.75,-33.8168679684718
824,206,-33.0362507018069
825,206.25,-31.7659973221152
826,206.5,-30.1145495371689
827,206.75,-28.1918468157058
828,207,-26.1061631018964
829,207.25,-23.9614474807172
830,207.5,-21.8551906985396
831,207.75,-19.8768080945186
832,208,-18.1064914324719
833,208.25,-16.6144433191067
834,208.5,-15.4603769290071
835,208.75,-14.6931485857398
836,209,-14.3503961491991
837,209.25,-14.4580825914972
838,209.5,-15.0298878390174
839,209.75,-16.0664457323477
840,210,-17.5544775342434
841,210.25,-19.4659193254349
842,210.5,-21.7571704946975
843,210.75,-24.368601142469
844,211,-27.2244494733449
845,211.25,-30.2332223635649
846,211.5,-33.2886913092099
847,211.75,-36.2715584048833
848,212,-39.0518547846905
849,212.25,-41.4921229220064
850,212.5,-43.4514150756999
851,212.75,-44.7901020011494
852,213,-45.3754208801406
853,213.25,-45.0875989603671
854,213.5,-43.8262796037847
855,213.75,-41.5168699946355
856,214,-38.1163498616118
857,214.25,-33.6180520796357
858,214.5,-28.0549638725584
859,214.75,-21.5012020201432
860,215,-14.0714716945094
861,215.25,-5.91849871259096
862,215.5,2.77140395990217
863,215.75,11.7843432446942
864,216,20.8860637633914
865,216.25,29.8300109475702
866,216.5,38.3659299425207
867,216.75,46.2487806231426
868,217,53.2478353522954
869,217.25,59.1558660028993
870,217.5,63.7982839661835
871,217.75,67.0419583015104
872,218,68.8032280007749
873,218.25,69.054411325361
874,218.5,67.8279899663308
875,218.75,65.2176892324099
876,219,61.375918108937
877,219.25,56.5074338693478
878,219.5,50.8595545842485
879,219.75,44.7096406833335
880,220,38.3508147701595
881,220.25,32.0769580915329
882,220.5,26.1679430055312
883,220.75,20.8758989599115
884,221,16.4131325466389
885,221.25,12.9421753246391
886,221.5,10.5683301130376
887,221.75,9.33501513872442
888,222,9.22214044098487
889,222.25,10.1476671672168
890,222.5,11.9723821292341
891,222.75,14.5077646742332
892,223,17.5266402631102
893,223.25,20.776123225294
894,223.5,23.9921712892534
895,223.75,26.9149265967331
896,224,29.3039180524766
897,224.25,30.9521603171962
898,224.5,31.6982151421728
899,224.75,31.4353876713889
900,225,30.1174144035592
901,225.25,27.76025132435
902,225.5,24.4398689183242
903,225.75,20.2862738443431
904,226,15.4742686882592
905,226.25,10.2116974347087
906,226.5,4.72608067533213
907,226.75,-0.749388814586608
908,227,-5.98953723208237
909,227.25,-10.7897205160961
910,227.5,-14.9764222434926
911,227.75,-18.415374958183
912,228,-21.0168364102266
913,228.25,-22.7378686702286
914,228.5,-23.581695784717
915,228.75,-23.5944341551815
916,229,-22.8596707910801
917,229.25,-21.491481218836
918,229.5,-19.6265167706577
919,229.75,-17.4157535558993
920,230,-15.0164008146917
921,230.25,-12.5843398420997
922,230.5,-10.2673310935879
923,230.75,-8.19910653772439
924,231,-6.49437075437406
925,231.25,-5.24467534602338
926,231.5,-4.51510857410162
927,231.75,-4.34175202724171
928,232,-4.72989053413386
929,232.25,-5.6530092633475
930,232.5,-7.05266000178631
931,232.75,-8.83931405812643
932,233,-10.894331815736
933,233.25,-13.0731633088386
934,233.5,-15.2098506853318
935,233.75,-17.1228369691591
936,234,-18.6220033289248
937,234.25,-19.5167666006659
938,234.5,-19.624977238139
939,234.75,-18.7822723770593
940,235,-16.8514671955028
941,235.25,-13.7315186044762
942,235.5,-9.36557580517403
943,235.75,-3.74764608653226
944,236,3.07255085211519
945,236.25,10.9868996280583
946,236.5,19.8286604201166
947,236.75,29.3749057755028
948,237,39.3517708529117
949,237.25,49.4426044221469
950,237.5,59.2990302939054
951,237.75,68.5548063473639
952,238,76.8421754843449
953,238.25,83.8101296812972
954,238.5,89.1436723307967
955,238.75,92.5828161015182
956,239,93.9397732282623
957,239.25,93.1126743657059
958,239.5,90.0942689605655
959,239.75,84.974449363159
960,240,77.9360712095139
961,240.25,69.2443111824971
962,240.5,59.230557490079
963,240.75,48.2724117707992
964,241,36.7716858963236
965,241.25,25.132278187711
966,241.5,13.7395670134138
967,241.75,2.94256983341838
968,242,-6.96030984180902
969,242.25,-15.7315096022611
970,242.5,-23.2003812439239
971,242.75,-29.2652187011716
972,243,-33.8915333145925
973,243.25,-37.1070188078309
974,243.5,-38.9937742607552
975,243.75,-39.6784538775579
976,244,-39.321079162678
